senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observation.In this context, "art
senseval2.d001.s059.t011	2) move forward, also in the metaphorical senseIn the context of the sentence, "progress
senseval2.d001.s059.t012	2) comparative of littleIn the context of the sentence, "less" is used to compare the sever
senseval2.d001.s059.t013	1) intensely or extremely bad or unpleasant in degree or quality6) very bad in degree or extent
senseval2.d001.s059.t014	1) causing or capable of causing deathIn the context of the sentence, "deadly" refers to
senseval2.d001.s059.t015	2) of or relating to or produced by or being a geneIn the given sentence, "genetic
senseval2.d001.s059.t016	1) the occurrence of a change for the worseIn the context of the sentence, "damage" refers
senseval2.d001.s059.t017	1) come to passIn the context of the sentence, "occurring" refers to events or processes
senseval2.d001.s060.t001	1) a learner who is enrolled in an educational institution. In this context, Eric Fearon is a
senseval2.d001.s060.t002	1) take the first step or steps in carrying out an actionIn the context of the sentence, "beg
senseval2.d001.s060.t003	1) one of the twelve divisions of the calendar year
senseval2.d001.s060.t004	1) so lacking in interest as to cause mental weariness; - Edmund Burke; - Mark Twain
senseval2.d001.s060.t005	1) many times at short intervals. This definition best captures the meaning of "often" in the context of
senseval2.d001.s060.t009	2) search or seekIn the context of the sentence, "searching" refers to Dr. Vogel
senseval2.d001.s060.t010	1) a perceptible indication of something not immediately apparent (as a visible clue that something has happened)
senseval2.d001.s060.t011	2) of or relating to or produced by or being a gene4) of or relating to the science
senseval2.d001.s060.t012	1) the occurrence of a change for the worseIn this context, "damage" refers to the occurrence
senseval2.d001.s061.t000	3) set in motion, cause to startIn the context of the sentence, "began" refers to
senseval2.d001.s061.t001	2) lacking clarity of meaning; causing confusion or perplexity. This definition best fits the context of the
senseval2.d001.s061.t002	2) noticeable heterogeneityIn the context of the sentence, "variety" refers to the notice
senseval2.d001.s061.t003	2) of or relating to or produced by or being a gene4) of or relating to the science
senseval2.d001.s061.t004	1) have an existence, be extantIn the context of the sentence, "existing" refers to
senseval2.d001.s061.t005	2) without any others being included or involvedIn the context of the sentence, "only" is used to
senseval2.d001.s061.t006	1) a small vascular growth on the surface of a mucous membraneThis definition best fits
senseval2.d001.s061.t008	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
senseval2.d001.s061.t010	1) a small vascular growth on the surface of a mucous membraneThis definition best fits
senseval2.d001.s061.t012	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
senseval2.d001.s062.t001	1) marked by an orderly, logical, and aesthetically consistent relation of partsIn the context
senseval2.d001.s062.t002	1) a visual representation (of an object or scene or person or abstraction) produced on a surface. This definition
senseval2.d001.s062.t003	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s062.t004	2) a process in which something passes by degrees to a different stage (especially a more advanced or mature stage
senseval2.d001.s062.t005	3) become known or apparentIn the context of the sentence, "emerged" refers to the process by
senseval2.d001.s063.t000	2) a thing made to be similar or identical to another thingIn the context of the sentence, "cop
senseval2.d001.s063.t001	1) definite but not specified or identified. In this context, "certain" refers to a specific gene that is known
senseval2.d001.s063.t003	1) eliminateIn the context of the sentence, "knocked out" refers to the removal or
senseval2.d001.s063.t004	1) a small vascular growth on the surface of a mucous membrane. This definition accurately describes
senseval2.d001.s063.t005	10) grow, progress, unfold, or evolve through a process of evolution, natural growth, differentiation,
senseval2.d001.s064.t000	2) a thing made to be similar or identical to another thingIn the context of the sentence, "cop
senseval2.d001.s064.t001	1) coming next after the first in position in space or time or degree or magnitude.In this context,
senseval2.d001.s064.t003	1) subsequently or soon afterward (often used as sentence connectors)In this context, "then
senseval2.d001.s064.t004	3) cut or eliminateIn the context of the sentence, "deleted" refers to the removal or elim
senseval2.d001.s064.t005	1) a small vascular growth on the surface of a mucous membraneIn this context,
senseval2.d001.s064.t007	1) (medicine) a malignant state; progressive and resistant to treatment and tending to
senseval2.d001.s065.t000	1) readily apparent to the mind10) accurately stated or described15) easily decipher
senseval2.d001.s065.t003	2) suffer or be susceptible to damageIn the context of the sentence, "damaged" refers
senseval2.d001.s065.t006	10) grow, progress, unfold, or evolve through a process of evolution, natural growth, differentiation,
senseval2.d001.s066.t000	1) a written document describing the findings of some individual or groupThis definition best fits the context of the
senseval2.d001.s066.t001	1) to stimulate to actionIn this context, "galvanized" is used metaphorically
senseval2.d001.s066.t002	1) not the same one or ones already mentioned or implied; - the White QueenThis definition best fits
senseval2.d001.s067.t000	2) serving to support or corroborate
senseval2.d001.s067.t001	1) your basis for belief or disbelief; knowledge on which to base beliefThis definition best fits the
senseval2.d001.s067.t002	2) have need ofIn this context, "needed" refers to the requirement or necessity for confirming
senseval2.d001.s067.t004	1) something that is lostIn this context, "losses" refers to the disappearance or absence of
senseval2.d001.s067.t005	4) urgently needed; absolutely necessaryIn the context of the sentence, "critical" refers to
senseval2.d001.s067.t006	3) (biology) the process of an individual organism growing organically; a purely biological unfolding of
senseval2.d001.s067.t007	2) having no special distinction or quality; widely known or commonly encountered; average or ordinary or usualThis definition
senseval2.d001.s067.t009	8) utter aloudIn this context, "says" refers to the act of verbally expressing
senseval2.d001.s068.t000	2) used in negative statement to describe a situation that has existed up to this point or up to the present time
senseval2.d001.s068.t001	6) locate exactlyIn this context, "nail" is used as a verb meaning to identify or determine
senseval2.d001.s068.t002	2) the individual characteristics by which a thing or person is recognized or known.In this context, "identity
senseval2.d001.s068.t004	2) suffer or be susceptible to damageIn the context of the sentence, "damaged" refers
senseval2.d001.s068.t005	8) turn upside down, or throw so as to reverseIn the context of the sentence, "fli
senseval2.d001.s068.t006	1) the part of the large intestine between the cecum and the rectum; it extracts mo
senseval2.d001.s068.t007	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
senseval2.d001.s068.t008	2) having or displaying all the characteristics necessary for completeness.In the context of the sentence, "
senseval2.d001.s068.t009	1) (medicine) a malignant state; progressive and resistant to treatment and tending to
senseval2.d001.s070.t000	1) one of the twelve divisions of the calendar year
senseval2.d001.s070.t002	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose. In
senseval2.d001.s070.t005	1) spatially or metaphorically from a higher to a lower level or positionIn the context of
senseval2.d001.s070.t006	1) the linear extent in space from one end to the other; the longest dimension of something that is fixed in place
senseval2.d001.s070.t008	1) try to locate or discover, or try to establish the existence of
senseval2.d001.s070.t009	3) common to or shared by two or more partiesIn the context of the sentence, "common" refers
senseval2.d001.s070.t010	1) a small piece or quantity of somethingIn the context of the sentence, "bit" refers to a
senseval2.d001.s070.t011	2) of or relating to or produced by or being a geneIn the given sentence, "genetic
senseval2.d001.s070.t012	2) information (data or ideas or observations) that can be used or reworked into a finished form
senseval2.d001.s070.t013	1) fail to keep or to maintain; cease to have, either physically or in an abstract sense
senseval2.d001.s070.t015	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
senseval2.d001.s071.t000	1) a separate part of a wholeIn the context of the sentence, "piece" refers to a
senseval2.d001.s071.t002	2) easy to believe on the basis of available evidence.In this context, "probably" suggests that
senseval2.d001.s071.t003	1) form or composeThis definition best fits the context of the sentence, as it refers to the role of
senseval2.d001.s072.t000	1) come upon, as if by accident; meet withIn this context, "found" implies that Dr
senseval2.d001.s072.t001	2) coming after all others in time or space or degree or being the only one remaining.In the context
senseval2.d001.s072.t003	1) fraught with uncertainty or doubt2) not convincedBoth definitions 1 and 3
senseval2.d001.s072.t004	1) the activity of looking thoroughly in order to find something or someoneThis definition best fits the context of the
senseval2.d001.s073.t000	1) the state of being unsure of something2) uncertainty about the truth or factuality or existence of
senseval2.d001.s073.t001	1) grow out of, have roots in, originate inIn this context, "stemmed"
senseval2.d001.s073.t002	2) a statement or assertion of verified information about something that is the case or has happened.This definition best
senseval2.d001.s073.t003	1) (used with count nouns) of an indefinite number more than 2 or 3 but
senseval2.d001.s073.t004	1) a period of time containing 365 (or 366) days.In the
senseval2.d001.s073.t005	1) earlier in time; previously
senseval2.d001.s073.t007	4) establish after a calculation, investigation, experiment, survey, or studyIn the context of the sentence,
senseval2.d001.s073.t008	1) the act of conducting a controlled test or investigation. This definition best fits the context of the sentence, as
senseval2.d001.s073.t009	1) any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on
senseval2.d001.s073.t011	23) order or request or give a command forIn the context of the sentence, "called" refers
senseval2.d001.s073.t012	2) change or alter in form, appearance, or natureIn the context of the sentence, "transform"
senseval2.d001.s073.t013	1) conforming with or constituting a norm or standard or level or type or social norm; not abnormal
senseval2.d001.s073.t014	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
senseval2.d001.s073.t015	1) relating to or affected with cancer. This definition accurately describes "cancerous" as it refers to
senseval2.d001.s073.t016	2) a single person or thingIn the context of the sentence, "ones" refers to "normal cells
senseval2.d001.s074.t000	2) discover or determine the existence, presence, or fact of8) make a discovery9) make a
senseval2.d001.s074.t001	1) indicating exactness or preciseness. This definition best fits the context of the sentence, as it refers to the
senseval2.d001.s074.t002	1) same in identityIn the context of the sentence, "same" refers to the exact location or position
senseval2.d001.s074.t003	1) a point located with respect to surface features of some regionIn the context of the sentence, "spot
senseval2.d001.s075.t000	1) express in wordsIn this context, "said" is used to convey that Mr. Levine
senseval2.d001.s075.t002	1) give rise to; cause to happen or occur, not always intentionallyIn the context of the sentence
senseval2.d001.s075.t003	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s075.t004	1) contribute to the progress or growth ofIn the context of the sentence, "promoting" refers to
senseval2.d001.s075.t005	1) the process of an individual organism growing organically; a purely biological unfolding of events involved in an
senseval2.d001.s075.t007	1) try to locate or discover, or try to establish the existence of
senseval2.d001.s075.t009	5) reduce the incidence or severity of or stopIn the context of the sentence, "suppress
senseval2.d001.s075.t010	1) the process of an individual organism growing organically; a purely biological unfolding of events involved in an
senseval2.d001.s076.t001	1) examine and note the similarities or differences ofIn the context of the sentence, "compared"
senseval2.d001.s076.t003	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "found
senseval2.d001.s076.t004	2) relating to a personIn the context of the sentence, "human" refers to the cells that
senseval2.d001.s076.t008	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "found
senseval2.d001.s076.t009	1) exactly alike; incapable of being perceived as differentIn the context of the sentence,
senseval2.d001.s076.t010	1) be shown or be found to beIn this context, "turned out" means that upon further
senseval2.d001.s076.t011	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s076.t012	2) applying the mind to learning and understanding a subject (especially by reading)In the context of the
senseval2.d001.s076.t014	3) observe with care or pay close attention to4) watch attentively7) follow with the eyes
senseval2.d001.s076.t015	1) harmed or injured or spoiledIn the context of the sentence, "damaged" refers to
senseval2.d001.s076.t016	11) a particular mode in which something is manifestedIn the context of the sentence, "form"
senseval2.d001.s077.t000	1) the act of discovering somethingThis definition best fits the context of the sentence, as it refers to
senseval2.d001.s077.t001	1) happening unexpectedly2) quickly and without warningBoth definitions 1 and 2 are suitable
senseval2.d001.s077.t002	2) cause to be in a certain state; cause to be in a certain relationIn the context of the
senseval2.d001.s077.t005	4) toward or on the right; also used figurativelyIn this context, "right" is used to
senseval2.d001.s077.t006	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s077.t007	3) the act of forming or establishing somethingIn the context of the sentence, "formation" refers to
senseval2.d001.s077.t008	1) express in wordsIn this context, "says" is used to indicate that Robert Weinberg is
senseval2.d001.s077.t009	1) a person who rules or guides or inspires others
senseval2.d001.s078.t000	1) your basis for belief or disbelief; knowledge on which to base beliefThis definition best fits the
senseval2.d001.s078.t001	4) at the present momentIn this context, "now" refers to the current time or the immediate present
senseval2.d001.s078.t002	3) become known or apparentIn the context of the sentence, "emerging" refers to the fact that
senseval2.d001.s078.t004	1) connected by participation or association or useIn this context, "involved" refers to the p
senseval2.d001.s078.t005	1) not the same one or ones already mentioned or implied; - the White QueenIn this context,
senseval2.d001.s078.t006	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s078.t007	2) in additionIn this context, "too" is used to indicate that the involvement of the
senseval2.d001.s079.t001	2) discover or determine the existence, presence, or fact of4) establish after a calculation, investigation, experiment
senseval2.d001.s079.t002	2) either of two soft fleshy milk-secreting glandular organs on the chest of
senseval2.d001.s079.t004	2) a thing made to be similar or identical to another thingIn the context of the sentence, "copy
senseval2.d001.s079.t007	1) a point located with respect to surface features of some regionIn the context of the sentence, "spot
senseval2.d001.s080.t001	1) express in wordsIn the given sentence, "say" is used to convey the information or statement that
senseval2.d001.s080.t004	3) in many cases or instances.In the context of the sentence, "often" is used to
senseval2.d001.s080.t005	16) drive something violently into a locationIn the context of the sentence, "strikes"
senseval2.d001.s080.t007	1) one of the persons who compose a social group (especially individuals who have joined and participate in a group
senseval2.d001.s080.t008	1) definite but not specified or identified. In this context, "certain" refers to families where the occurrence of breast
senseval2.d001.s080.t009	4) people descended from a common ancestor.In the context of the sentence, "families"
senseval2.d001.s080.t011	3) receive by genetic transmission
senseval2.d001.s080.t012	1) harmed or injured or spoiledIn the context of the sentence, "damaged" refers to
senseval2.d001.s080.t013	11) a particular mode in which something is manifestedIn the context of the sentence, "form"
senseval2.d001.s080.t014	1) an adult female person (as opposed to a man)The term "women" in the given
senseval2.d001.s080.t015	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s081.t002	1) bring into intimate and incriminating connectionIn the context of the sentence, "implicated"
senseval2.d001.s082.t000	1) a written document describing the findings of some individual or groupIn this context, "report" refers
senseval2.d001.s082.t001	1) immediately pastIn this context, "last" refers to the most recent occurrence or event, which is
senseval2.d001.s082.t002	1) any period of seven consecutive days
senseval2.d001.s082.t004	2) report or maintainIn the context of the sentence, "say" is used to convey information or find
senseval2.d001.s082.t005	1) (of quantities) imprecise but fairly close to correctIn this context, "about" is
senseval2.d001.s082.t006	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
senseval2.d001.s082.t007	4) get into one's hands, take physicallyIn the context of the sentence, "taken
senseval2.d001.s082.t010	1) part of an organism consisting of an aggregate of cells having a similar structure and function.In the
senseval2.d001.s082.t011	7) undergo a testIn the context of the sentence, "tested" refers to the cells from
senseval2.d001.s082.t012	6) be withoutIn the context of the sentence, "missing" refers to the cells being without the gene
senseval2.d001.s083.t000	1) a written document describing the findings of some individual or groupIn the context of the sentence, "
senseval2.d001.s083.t003	2) used in negative statement to describe a situation that has existed up to this point or up to the present time.
senseval2.d001.s083.t007	1) part of an organism consisting of an aggregate of cells having a similar structure and function.In the
senseval2.d001.s083.t008	7) take something or somebody with oneself somewhereIn the context of the sentence, "taken" refers
senseval2.d001.s083.t010	1) that part of the central nervous system that includes all the higher nervous centers; enclosed within the
senseval2.d001.s084.t000	2) overlapping in durationThe phrase "at the same time" typically refers to events or actions that
senseval2.d001.s084.t001	1) a cooperative unit (especially in sports)In this context, "team" refers to
senseval2.d001.s084.t002	4) act or move at high speedIn this context, "rushing" refers to the Johns Hop
senseval2.d001.s084.t003	1) not the same one or ones already mentioned or implied; - the White QueenIn this context,
senseval2.d001.s085.t000	1) expect and wish2) be optimistic; be full of hope; have hopes3) intend with
senseval2.d001.s085.t004	1) connected by participation or association or useIn this context, "involved" refers to Dr.
senseval2.d001.s086.t001	1) at or within a short distance in space or time or having elements near each other3) not far distant
senseval2.d001.s086.t002	2) discover or determine the existence, presence, or fact of8) make a discovery, make a new finding
senseval2.d001.s086.t004	1) connected by participation or association or useIn this context, "involved" refers to the connection
senseval2.d001.s086.t005	1) a subdivision of a particular kind of thingIn the context of the sentence, "types"
senseval2.d001.s086.t008	2) expect, believe, or suppose9) ponder; reflect on, or reason about10)
senseval2.d001.s087.t000	1) accept as true; take to be true
senseval2.d001.s087.t001	1) (plural) any group of human beings (men or women or children) collectively. This definition
senseval2.d001.s087.t002	3) receive by genetic transmission
senseval2.d001.s087.t006	2) a thing made to be similar or identical to another thingIn the context of the sentence, "cop
senseval2.d001.s087.t008	1) to a distinctly greater extent or degree than is commonIn the context of the sentence, "es
senseval2.d001.s088.t001	2) announce as the result of an investigation or experience or findingIn the context of the sentence, "
senseval2.d001.s088.t005	1) connected by participation or association or useIn the context of the sentence, "involved" refers
senseval2.d001.s088.t008	1) not the same one or ones already mentioned or implied; - the White QueenIn the context of
senseval2.d001.s088.t009	2) comparative of much; to a greater degree or extentIn the context of the sentence, "more
senseval2.d001.s088.t010	2) having no special distinction or quality; widely known or commonly encountered; average or ordinary or usualThis definition
senseval2.d001.s088.t011	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d001.s089.t000	2) something that is discoveredIn this context, "discoveries" refers to findings or results that
senseval2.d001.s089.t003	2) without any others being included or involvedIn this context, "only" is used to emphasize that
senseval2.d001.s089.t004	2) talk over conjecturally, or review in an idle or casual way and with an element of doubt or
senseval2.d001.s090.t001	1) of greater importance or stature or rank2) greater in scope or effect3) greater in number
senseval2.d001.s090.t004	2) an individual or group or structure or other entity regarded as a structural or functional constituent of a whole
senseval2.d001.s090.t005	1) work together on a common enterprise of projectIn this context, "collaborating" refers to
senseval2.d001.s090.t007	2) a person who searches for somethingIn this context, "hunters" refers to researchers or
senseval2.d001.s090.t008	16) cause to change or turn into something different; assume new characteristics.In the context of the sentence
senseval2.d001.s090.t010	2) something that is discoveredIn the context of the sentence, "discoveries" refers to the find
senseval2.d001.s090.t014	1) not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
senseval2.d001.s091.t001	1) express in wordsIn the context of the sentence, "say" is used to convey the idea that
senseval2.d001.s091.t002	1) not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
senseval2.d001.s091.t005	2) become slow or slowerIn the context of the sentence, "slow" refers to the potential effect of
senseval2.d001.s091.t006	5) reverse the position, order, relation, or condition ofIn the context of the sentence, "reverse
senseval2.d001.s091.t008	6) (pathology) an abnormal proliferation of tissue (as in a tumor).
senseval2.d001.s091.t009	1) use as a basis for; found onIn this context, "based" refers to the idea that
senseval2.d001.s091.t012	1) bring forth or yieldIn the context of the sentence, "produced" refers to the process by
senseval2.d001.s092.t000	1) the content of cognition; the main thing you are thinking aboutIn the given sentence, "idea
senseval2.d001.s092.t001	4) give or apply (medications)In the context of the sentence, "administer" refers
senseval2.d001.s092.t002	1) a person who requires medical careIn this context, "patients" refers to individuals who are receiving
senseval2.d001.s092.t005	1) having or indicating good health in body or mind; free from infirmity or diseaseThis definition best
senseval2.d001.s092.t006	2) something a little different from others of the same typeIn the context of the sentence, "versions"
senseval2.d001.s092.t007	1) harmed or injured or spoiledIn the context of the sentence, "damaged" refers to
senseval2.d001.s093.t000	1) capable of happening or existingIn the given sentence, "possible" refers to the potential or capability
senseval2.d001.s093.t001	1) substitute a person or thing for (another that is broken or inefficient or lost or no longer working or yield
senseval2.d001.s093.t004	1) having or indicating good health in body or mind; free from infirmity or diseaseThis definition best
senseval2.d001.s093.t005	2) something a little different from others of the same typeIn the context of the sentence, "versions"
senseval2.d001.s093.t006	1) nearly do somethingIn this context, "come close" means to nearly achieve or reach something, which
senseval2.d001.s094.t001	9) state as one's opinion or judgement; declareIn this context, "says"
senseval2.d001.s094.t002	2) perceive or be contemporaneous withIn this context, "witnessing" refers to obser
senseval2.d001.s094.t003	1) the act of discovering somethingIn this context, "discovery" refers to the process or
senseval2.d001.s094.t004	1) used to form the superlativeIn this context, "most" is used to form the super
senseval2.d001.s094.t005	1) of great significance or valueThis definition best fits the context of the sentence, as it refers to the
senseval2.d001.s094.t006	1) any maneuver made as part of progress toward a goalIn the context of the sentence, "
senseval2.d001.s094.t007	1) a coming into beingIn this context, "genesis" refers to the origin or beginning of something
senseval2.d001.s094.t008	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
senseval2.d002.s000.t000	1) impart skills or knowledge toIn this context, "teach" refers to the act of providing
senseval2.d002.s000.t001	2) a human offspring (son or daughter) of any age. This definition accurately describes "children" in
senseval2.d002.s000.t002	3) look at, interpret, and say out loud something that is written or printed11) make sense of
senseval2.d002.s000.t003	2) communicate or express by writing4) communicate (with) in writing9) write or name the letters
senseval2.d002.s000.t004	4) make a mathematical calculation or computationHowever, in the context of the sentence, "reckon" is
senseval2.d002.s001.t000	2) know how to do or perform somethingIn the given sentence, "know" is used in the context
senseval2.d002.s002.t000	1) feel or have a desire for; want strongly
senseval2.d002.s003.t000	1) a rational motive for a belief or actionIn the given sentence, "reason" refers to the
senseval2.d002.s003.t001	1) feel or have a desire for; want strongly
senseval2.d002.s003.t002	3) works well as a means or remedyIn the context of the sentence, "effective" refers
senseval2.d002.s003.t003	1) the activities of educating or instructing; activities that impart knowledge or skill
senseval2.d002.s003.t004	2) consider obligatory; request and expectIn the context of the sentence, "require" is used to
senseval2.d002.s003.t005	1) part with a possession or right2) do without or cease to hold or adhere to3
senseval2.d002.s003.t007	1) pertaining to or of the nature of metaphysics. This definition best fits the context of the
senseval2.d002.s003.t008	1) any cognitive content held as trueIn the given sentence, "beliefs" refers to the
senseval2.d002.s003.t013	1) (used of living things especially persons) in an early period of life or development or growthThis definition
senseval2.d002.s003.t014	1) (plural) any group of human beings (men or women or children) collectively. This definition
senseval2.d002.s003.t016	1) fail to agree with; be in violation of; as of rules or patterns2) act in dis
senseval2.d002.s003.t018	5) a right or legal share of something; a financial involvement with somethingIn the context of the sentence
senseval2.d002.s004.t000	1) any cognitive content held as trueBeliefs refer to convictions or acceptances that something
senseval2.d002.s004.t001	1) to a very great extent or degreeIn the given sentence, "so" is used to emphasize
senseval2.d002.s004.t002	2) be in controlIn the context of the sentence, "dominate" refers to the idea that certain
senseval2.d002.s004.t003	1) relating to the process of education. This definition best fits the context of the sentence, as it refers to
senseval2.d002.s004.t004	2) an organization founded and united for a specific purposeIn this context, "establishment"
senseval2.d002.s004.t005	2) a person active in party politics. This definition best fits the context of the sentence, as it refers to individuals
senseval2.d002.s004.t006	2) in spite of; notwithstandingIn the context of the sentence, "even" is used to
senseval2.d002.s004.t007	1) a father or mother; one who begets or one who gives birth to or nurtures and raises
senseval2.d002.s004.t008	2) seem to be true, probable, or apparentIn the context of the sentence, "seems"
senseval2.d002.s004.t010	1) grossly irreverent toward what is held to be sacred
senseval2.d002.s004.t011	2) issue a challenge toIn the context of the sentence, "challenge" refers to questioning or
senseval2.d002.s005.t000	1) in or at this place; where the speaker or writer is
senseval2.d002.s005.t001	1) an item of information that is typical of a class or groupThis definition best fits the word "example
senseval2.d002.s006.t000	5) address a question to and expect an answer from.In the context of the sentence, "ask"
senseval2.d002.s006.t001	1) a small part of something intended as representative of the wholeIn this context, "sample" refers to
senseval2.d002.s006.t002	1) of or relating to the United States of America or its people or language or culture. This definition best fits
senseval2.d002.s006.t003	1) a father or mother; one who begets or one who gives birth to or nurtures and raises
senseval2.d002.s006.t004	4) feel or express a desire or hope concerning the future or fortune ofThis definition best captures the context
senseval2.d002.s006.t006	2) inspire with confidence; give hope or courage toIn the context of the sentence, "encou
senseval2.d002.s006.t008	2) a human offspring (son or daughter) of any age. This definition accurately describes "children" in
senseval2.d002.s006.t009	1) a statement (either spoken or written) that is made to reply to a question or request or criticism or
senseval2.d002.s007.t000	1) mean or intend to express or conveyIn the context of the sentence, "But what do we mean
senseval2.d002.s008.t000	2) a single person or thing
senseval2.d002.s009.t002	1) consider or describe as similar, equal, or analogous
senseval2.d002.s009.t004	2) inspire with confidence; give hope or courage to
senseval2.d002.s010.t000	1) a phenomenon that follows and is caused by some previous phenomenonThis definition best fits the context of
senseval2.d002.s010.t001	1) all the people living at the same time or of approximately the same ageIn the context of the sentence
senseval2.d002.s010.t002	1) (used of living things especially persons) in an early period of life or development or growthThis definition
senseval2.d002.s010.t003	1) (plural) any group of human beings (men or women or children) collectively. This definition
senseval2.d002.s010.t006	1) lack of physical or intellectual ability or qualifications. This definition best fits the context of the sentence, which discuss
senseval2.d002.s010.t007	1) be equal to in quality or ability4) be equal to in quality or ability10) make
senseval2.d002.s010.t008	1) and nothing moreIn this context, "only" is used to emphasize that the ignorance and
senseval2.d002.s010.t009	16) appealing to the mindIn the context of the sentence, "good" is used to describe
senseval2.d002.s010.t010	2) a message expressing a belief about something; the expression of a belief that is held with confidence but not subst
senseval2.d002.s011.t000	1) including all components without exception; being one unit or constituting the full amount or extent or duration; complete
senseval2.d002.s011.t001	1) a vague idea in which some confidence is placedThis definition best fits the context of the sentence, where
senseval2.d002.s011.t003	1) the activities of educating or instructing; activities that impart knowledge or skill
senseval2.d002.s011.t004	1) belonging to or characteristic of Romanticism or the Romantic Movement in the arts.In the
senseval2.d002.s011.t005	1) refusal to accept some authority or code or conventionThis definition best fits the context of the sentence
senseval2.d002.s011.t006	2) trained mentally or physically by instruction or exercise.In the context of the sentence, "dis
senseval2.d002.s011.t007	2) the activities of educating or instructing; activities that impart knowledge or skill.
senseval2.d002.s011.t009	2) expecting unquestioning obedience
senseval2.d002.s011.t010	2) (psychiatry) the classical defense mechanism that protects you from impulses or ideas that would
senseval2.d002.s011.t011	1) the feeling that accompanies an experience of being thwarted in attaining your goals. This definition best capt
senseval2.d002.s011.t012	1) potentially existing but not presently evident or realizedIn the context of the sentence, "latent" refers
senseval2.d002.s011.t013	1) natural abilities or qualitiesIn the context of the sentence, "talents" refers to the
senseval2.d002.s011.t016	4) within an indefinite time or at an unspecified future timeIn the context of the sentence
senseval2.d002.s011.t018	1) the inherent capacity for coming into beingThis definition best fits the context of the sentence, as it
senseval2.d002.s011.t019	1) existing as an essential constituent or characteristicThis definition best fits the context of the sentence, where "
senseval2.d002.s011.t020	1) the immaterial part of a person; the actuating cause of an individual life
senseval2.d002.s011.t021	2) a human offspring (son or daughter) of any age. This definition best fits the context of the sentence
senseval2.d002.s012.t001	1) a father or mother; one who begets or one who gives birth to or nurtures and raises
senseval2.d002.s012.t002	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "find
senseval2.d002.s012.t003	2) expressive of or exciting sexual love or romance. This definition best fits the context of the sentence,
senseval2.d002.s012.t004	1) to a very great extent or degreeIn the given sentence, "so" is used to emphasize
senseval2.d002.s012.t005	1) pleasing to the eye or mind especially through beauty or charmThis definition best fits the context of the
senseval2.d002.s013.t001	2) closely similar or comparable in kind or quality or quantity or degreeIn the context of the sentence,
senseval2.d002.s013.t002	1) a father or mother; one who begets or one who gives birth to or nurtures and raises
senseval2.d002.s013.t003	1) feel or have a desire for; want stronglyIn the given sentence, "want" refers to
senseval2.d002.s013.t004	2) a human offspring (son or daughter) of any age.In the given sentence, "children
senseval2.d002.s013.t005	1) come into the possession of something concrete or abstractIn the context of the sentence, "get" refers
senseval2.d002.s013.t006	1) socially or conventionally correct; refined or virtuousThis definition best fits the context of the
senseval2.d002.s013.t007	2) knowledge acquired by learning and instructionThis definition best fits the context of the sentence, which implies that parents
senseval2.d002.s013.t013	1) be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
senseval2.d002.s013.t014	2) require as useful, just, or properIn the context of the sentence, "demands" refers
senseval2.d002.s014.t000	1) the trait of sincere and steadfast fixity of purpose2) the act of binding yourself (
senseval2.d002.s014.t002	1) continue to live through hardship or adversity2) continue in existence after (an adversity, etc
senseval2.d002.s014.t003	2) being of the age 13 through 194) in the state of development between pubert
senseval2.d002.s014.t004	2) an inability to read. This definition accurately describes "illiteracy" as it refers to the lack
senseval2.d002.s015.t000	1) of or relating to the United States of America or its people or language or culture.This definition
senseval2.d002.s015.t001	1) the activities of educating or instructing; activities that impart knowledge or skill
senseval2.d002.s015.t002	1) the time yet to comeThe definition "the time yet to come" best fits the context of the
senseval2.d002.s015.t003	2) shape or influence; give direction toIn the context of the sentence, "determined" refers
senseval2.d002.s015.t004	1) a position on a scale of intensity or amount or qualityIn the context of the sentence, "deg
senseval2.d002.s015.t005	2) consent to, give permissionIn the context of the sentence, "allow" means to give permission or
